order_purchase_timestamp,order_delivered_customer_date,delivery_time,review_score,category_clean
2018-04-02 21:33:35,2018-05-11 00:39:08,38,1,Electronics
2018-04-08 12:49:53,2018-04-27 19:58:33,19,3,Health Beauty
2018-05-25 22:21:48,2018-06-03 18:12:09,8,5,Toys
2018-08-08 10:25:10,2018-08-13 19:38:27,5,5,Bed Bath Table
2018-06-30 09:31:54,2018-07-13 14:15:45,13,5,Bed Bath Table
2018-05-16 04:35:22,2018-05-23 11:13:02,7,1,Bed Bath Table
2018-06-12 20:30:43,2018-06-24 13:18:29,11,5,Books Technical
2018-08-09 11:38:37,2018-08-13 15:51:57,4,5,Electronics
2018-06-10 13:45:22,2018-06-12 20:02:44,2,5,Bed Bath Table
2018-08-27 07:18:36,2018-08-28 21:05:23,1,2,Construction Tools Construction
2018-06-21 19:03:23,2018-06-23 11:03:14,1,4,Auto
2018-06-23 17:05:29,2018-06-28 21:56:53,5,4,Housewares
2018-04-23 16:53:07,2018-05-03 17:19:40,10,5,Furniture Decor
2018-08-11 23:30:33,2018-08-21 20:37:40,9,2,Sports Leisure
2018-04-26 14:04:20,2018-05-15 18:36:50,19,1,Housewares
2018-05-10 22:39:19,2018-05-18 14:51:44,7,5,Housewares
2018-07-05 20:43:58,2018-07-26 14:21:30,20,4,Health Beauty
2018-04-13 13:19:27,2018-04-25 19:29:40,12,5,Furniture Decor
2018-07-18 14:09:17,2018-07-25 14:42:04,7,5,Computers Accessories
2018-07-18 14:09:17,2018-07-25 14:42:04,7,5,Computers Accessories
2018-06-13 21:17:39,2018-06-21 21:12:34,7,5,Bed Bath Table
2018-05-07 21:34:52,2018-05-16 01:04:02,8,4,Housewares
2018-06-12 10:10:25,2018-06-19 14:08:27,7,5,Watches Gifts
2018-04-16 01:48:45,2018-04-23 22:46:46,7,5,Bed Bath Table
2018-05-18 12:11:33,2018-06-05 20:09:50,18,3,Computers Accessories
2018-06-25 10:04:01,2018-07-03 18:03:38,8,5,Sports Leisure
2018-08-11 22:10:44,2018-08-21 14:38:53,9,1,Toys
2018-08-11 22:10:44,2018-08-21 14:38:53,9,1,Toys
2018-04-23 10:21:48,2018-05-02 12:22:04,9,1,Telephony
2018-04-23 10:21:48,2018-05-02 12:22:04,9,1,Telephony
2018-07-17 13:22:47,2018-07-30 12:18:34,12,5,Telephony
2018-05-14 16:18:02,2018-06-23 14:28:34,39,2,Watches Gifts
2018-07-20 18:59:48,2018-07-31 23:32:18,11,5,Cool Stuff
2018-04-19 19:26:39,2018-04-30 15:54:33,10,5,Perfumery
2018-05-07 15:15:10,2018-05-18 20:12:35,11,5,Watches Gifts
2018-06-07 06:54:17,2018-06-12 23:46:55,5,5,Garden Tools
2018-06-10 00:26:20,2018-06-17 12:28:26,7,5,Bed Bath Table
2018-08-11 16:42:36,2018-08-21 18:03:04,10,4,Watches Gifts
2018-06-14 16:35:37,2018-06-26 15:51:23,11,1,Construction Tools Construction
2018-08-13 13:31:05,2018-08-20 16:08:57,7,1,Watches Gifts
2018-07-21 23:56:29,2018-07-27 21:17:46,5,5,Sports Leisure
2018-07-30 16:45:36,2018-08-02 19:28:28,3,5,Home Appliances
2018-03-24 06:41:33,2018-05-14 21:04:10,51,1,Housewares
2018-03-24 06:41:33,2018-05-14 21:04:10,51,1,Auto
2018-03-24 06:41:33,2018-05-14 21:04:10,51,1,Auto
2018-04-30 09:38:14,2018-05-07 19:26:51,7,5,Small Appliances Home Oven And Coffee
2018-08-08 21:52:09,2018-08-17 11:18:41,8,5,Housewares
2018-07-04 16:17:27,2018-07-12 00:28:33,7,2,Computers Accessories
2018-05-03 17:08:26,2018-05-10 22:16:50,7,5,Watches Gifts
2018-07-15 12:57:04,2018-07-23 18:06:22,8,5,Furniture Decor
2018-08-06 19:31:50,2018-08-17 00:12:36,10,4,Electronics
2018-08-17 08:47:03,2018-08-23 16:45:42,6,5,Housewares
2018-06-12 18:01:56,2018-06-15 18:35:00,3,5,Computers Accessories
2018-07-27 08:26:31,2018-08-06 14:52:57,10,4,Perfumery
2018-08-20 09:23:47,2018-08-28 23:29:42,8,5,Bed Bath Table
2018-07-19 23:13:29,2018-08-09 19:41:51,20,4,Computers Accessories
2018-07-01 14:28:04,2018-07-07 18:26:29,6,5,Bed Bath Table
2018-06-20 21:03:59,2018-06-22 16:06:38,1,2,Computers Accessories
2018-05-31 10:45:35,2018-06-08 17:14:39,8,5,Health Beauty
2018-05-23 08:35:19,2018-06-15 21:14:54,23,3,Auto
2018-07-25 04:46:10,2018-07-31 23:06:40,6,5,Electronics
2018-06-24 20:26:36,2018-06-30 16:36:55,5,5,Toys
2018-08-17 00:29:48,2018-08-27 12:21:06,10,5,Telephony
2018-08-13 14:18:44,2018-08-21 15:16:49,8,5,Auto
2018-06-15 15:13:15,2018-06-19 19:42:36,4,5,Stationery
2018-07-18 13:30:45,2018-07-31 18:58:33,13,5,Home Construction
2018-05-04 16:17:14,2018-05-22 22:48:18,18,4,Watches Gifts
2018-08-12 19:29:47,2018-08-20 13:16:27,7,5,Toys
2018-08-09 08:16:06,2018-08-15 19:42:35,6,5,Furniture Decor
2018-06-14 11:35:32,2018-06-18 15:46:30,4,5,Cool Stuff
2018-06-09 14:59:58,2018-06-18 12:28:40,8,5,Cool Stuff
2018-04-06 16:46:08,2018-04-25 20:42:00,19,5,Computers Accessories
2018-07-02 23:19:21,2018-07-11 00:06:45,8,5,Health Beauty
2018-04-05 07:23:57,2018-04-26 16:28:26,21,1,Perfumery
2018-04-18 04:57:10,2018-04-27 13:53:54,9,5,Telephony
2018-06-28 13:21:15,2018-07-05 22:46:46,7,5,Sports Leisure
2018-07-24 09:09:25,2018-08-02 23:33:00,9,5,Auto
2018-08-12 15:27:19,2018-08-17 23:12:27,5,5,Pet Shop
2018-07-28 14:31:27,2018-08-02 18:03:16,5,5,Bed Bath Table
2018-08-02 20:52:16,2018-08-17 18:22:32,14,2,Agro Industry And Commerce
2018-08-02 20:52:16,2018-08-17 18:22:32,14,2,Agro Industry And Commerce
2018-05-15 12:45:15,2018-05-24 20:28:44,9,1,Baby
2018-05-15 12:45:15,2018-05-24 20:28:44,9,1,Garden Tools
2018-05-01 12:45:11,2018-05-09 18:19:26,8,3,Bed Bath Table
2018-05-01 12:45:11,2018-05-09 18:19:26,8,3,Bed Bath Table
2018-06-06 22:58:31,2018-06-20 22:12:58,13,5,Perfumery
2018-07-14 09:19:17,2018-07-23 13:03:54,9,5,Auto
2018-07-14 17:42:51,2018-07-25 20:48:47,11,5,Perfumery
2018-06-16 19:54:24,2018-07-05 17:26:35,18,5,Health Beauty
2018-04-19 21:44:10,2018-04-26 23:05:03,7,5,Health Beauty
2018-08-05 18:53:35,2018-08-15 14:01:59,9,3,Construction Tools Lights
2018-05-18 12:15:11,2018-06-06 18:22:40,19,4,Sports Leisure
2018-05-14 19:23:56,2018-05-17 01:40:47,2,5,Furniture Decor
2018-05-14 19:23:56,2018-05-17 01:40:47,2,5,Furniture Decor
2018-06-28 09:35:48,2018-07-04 09:58:51,6,1,Garden Tools
2018-06-28 09:35:48,2018-07-04 09:58:51,6,1,Garden Tools
2018-08-07 17:27:35,2018-08-13 14:36:33,5,3,Luggage Accessories
2018-08-17 14:04:16,2018-08-22 21:22:36,5,5,Toys
2018-05-06 17:48:17,2018-05-09 20:11:52,3,1,Computers Accessories
2018-04-27 15:42:08,2018-05-08 19:44:57,11,5,Housewares
2018-07-20 21:09:11,2018-07-28 20:08:38,7,4,Perfumery
2018-05-02 22:55:12,2018-05-07 14:20:58,4,4,Telephony
2018-08-14 23:26:59,2018-08-27 14:28:57,12,5,Computers Accessories
2018-07-15 17:19:23,2018-07-26 17:32:03,11,1,Bed Bath Table
2018-04-23 00:14:16,2018-05-15 18:12:27,22,2,Housewares
2018-08-05 20:02:28,2018-08-15 02:31:46,9,5,Computers Accessories
2018-08-21 18:02:44,2018-08-29 15:12:27,7,4,Pet Shop
2018-06-28 21:51:14,2018-07-10 20:21:57,11,1,Computers Accessories
2018-05-12 22:27:38,2018-06-01 19:07:48,19,5,Construction Tools Construction
2018-05-12 22:27:38,2018-06-01 19:07:48,19,5,Construction Tools Construction
2018-05-12 22:27:38,2018-06-01 19:07:48,19,5,Construction Tools Construction
2018-05-12 22:27:38,2018-06-01 19:07:48,19,5,Construction Tools Construction
2018-05-12 22:27:38,2018-06-01 19:07:48,19,5,Construction Tools Construction
2018-05-12 22:27:38,2018-06-01 19:07:48,19,5,Construction Tools Construction
2018-05-12 22:27:38,2018-06-01 19:07:48,19,5,Construction Tools Construction
2018-04-25 15:52:18,2018-05-08 22:21:52,13,5,Garden Tools
2018-07-24 15:35:42,2018-08-02 20:44:41,9,4,Sports Leisure
2018-05-03 21:44:32,2018-05-14 16:37:48,10,5,Telephony
2018-05-15 22:11:51,2018-05-22 18:02:32,6,4,Bed Bath Table
2018-05-15 16:14:42,2018-06-11 16:11:56,26,1,Cool Stuff
2018-08-08 23:22:13,2018-08-21 11:28:49,12,1,Sports Leisure
2018-03-27 12:25:41,2018-05-15 16:24:51,49,1,Toys
2018-04-22 21:48:49,2018-05-08 20:28:42,15,5,Computers Accessories
2018-04-08 20:38:47,2018-05-16 23:17:33,38,1,Pet Shop
2018-04-20 07:49:24,2018-04-30 20:07:46,10,1,Auto
2018-06-21 19:00:44,2018-07-03 20:41:18,12,4,Construction Tools Construction
2018-06-21 19:00:44,2018-07-03 20:41:18,12,4,Construction Tools Construction
2018-05-28 14:18:26,2018-06-04 16:03:45,7,5,Housewares
2018-05-28 14:18:26,2018-06-04 16:03:45,7,5,Housewares
2018-05-28 14:18:26,2018-06-04 16:03:45,7,5,Housewares
2018-05-16 20:49:00,2018-06-18 19:38:39,32,3,Watches Gifts
2018-05-25 12:02:47,2018-06-12 21:34:43,18,5,Telephony
2018-04-20 11:35:24,2018-04-30 15:38:53,10,5,Furniture Decor
2018-06-03 08:39:18,2018-06-11 14:21:36,8,1,Computers Accessories
2018-04-22 14:36:43,2018-04-30 16:21:21,8,1,Housewares
2018-08-07 00:13:51,2018-08-18 02:32:16,11,5,Health Beauty
2018-07-04 16:02:31,2018-07-12 14:51:10,7,5,Fashion Bags Accessories
2018-05-10 09:12:16,2018-05-11 18:58:28,1,3,Toys
2018-04-19 13:58:05,2018-05-04 21:06:59,15,4,Housewares
2018-04-11 16:01:04,2018-05-21 20:49:48,40,4,Toys
2018-03-31 06:19:08,2018-05-09 11:48:50,39,5,Telephony
2018-07-25 09:23:57,2018-07-30 14:51:40,5,5,Bed Bath Table
2018-06-08 18:43:32,2018-06-19 17:36:49,10,5,Sports Leisure
2018-04-19 11:28:09,2018-04-27 18:04:24,8,5,Garden Tools
2018-04-19 11:28:09,2018-04-27 18:04:24,8,5,Garden Tools
2018-06-10 20:08:36,2018-06-14 23:52:41,4,5,Auto
2018-08-23 00:13:49,2018-08-27 23:31:59,4,5,Garden Tools
2018-05-11 17:14:26,2018-05-23 14:48:57,11,3,Baby
2018-04-14 18:58:28,2018-04-24 21:18:53,10,5,Costruction Tools Tools
2018-07-14 09:47:09,2018-07-21 11:21:21,7,5,Bed Bath Table
2018-07-14 09:47:09,2018-07-21 11:21:21,7,5,Bed Bath Table
2018-05-15 16:45:05,2018-05-23 21:32:42,8,5,Tablets Printing Image
2018-06-27 10:20:51,2018-07-09 19:03:08,12,4,Construction Tools Lights
2018-05-02 15:56:29,2018-05-15 19:18:31,13,5,Cool Stuff
2018-06-27 21:46:21,2018-07-09 19:22:28,11,4,Computers Accessories
2018-05-20 18:36:34,2018-05-25 15:56:27,4,4,Sports Leisure
2018-08-07 10:11:54,2018-08-14 22:58:48,7,5,Watches Gifts
2018-08-12 22:48:32,2018-08-20 18:07:04,7,5,Housewares
2018-08-22 01:37:38,2018-08-27 20:32:18,5,5,Sports Leisure
2018-05-04 11:28:12,2018-05-11 00:27:48,6,4,Perfumery
2018-05-03 11:57:49,2018-05-09 17:03:20,6,5,Baby
2018-07-09 22:59:16,2018-07-13 21:12:36,3,1,Sports Leisure
2018-06-04 13:27:48,2018-06-19 01:38:25,14,5,Home Appliances
2018-08-09 07:17:34,2018-08-15 12:02:57,6,1,Perfumery
2018-07-06 07:20:14,2018-07-11 21:26:26,5,5,Watches Gifts
2018-07-20 19:23:21,2018-07-30 10:10:47,9,5,Bed Bath Table
2018-08-11 16:13:27,2018-08-29 17:24:43,18,5,Health Beauty
2018-06-10 13:43:30,2018-06-20 15:08:29,10,5,Watches Gifts
2018-08-15 20:51:44,2018-08-29 17:25:48,13,5,Housewares
2018-04-02 20:32:50,2018-05-04 23:22:17,32,1,Bed Bath Table
2018-07-23 12:20:12,2018-08-01 23:06:52,9,1,Auto
2018-07-23 12:20:12,2018-08-01 23:06:52,9,1,Auto
2018-08-21 11:21:23,2018-08-28 19:51:56,7,5,Health Beauty
2018-08-02 12:06:58,2018-08-20 22:47:46,18,5,Watches Gifts
2018-07-17 17:47:23,2018-07-25 15:22:01,7,5,Housewares
2018-04-29 23:08:21,2018-05-05 18:18:23,5,3,Bed Bath Table
2018-08-06 05:20:01,2018-08-08 13:41:36,2,5,Audio
2018-08-05 16:57:29,2018-08-10 01:22:28,4,4,Health Beauty
2018-05-30 11:57:15,2018-06-06 14:16:35,7,5,Health Beauty
2018-06-04 11:45:52,2018-06-11 22:14:32,7,5,Pet Shop
2018-05-26 18:41:31,2018-06-07 15:05:09,11,5,Housewares
2018-08-02 12:06:56,2018-08-13 16:12:25,11,4,Health Beauty
2018-08-18 11:30:57,2018-08-24 13:56:44,6,5,Toys
2018-06-11 08:33:35,2018-06-15 14:58:36,4,5,Fashion Bags Accessories
2018-06-26 09:43:53,2018-07-06 15:18:30,10,5,Bed Bath Table
2018-06-24 10:01:06,2018-07-03 04:28:50,8,5,Watches Gifts
2018-04-15 16:50:27,2018-04-25 21:46:45,10,5,Small Appliances
2018-04-16 13:05:56,2018-04-23 20:24:53,7,5,Bed Bath Table
2018-07-25 22:41:51,2018-08-06 23:08:35,12,5,Stationery
2018-07-25 22:41:51,2018-08-06 23:08:35,12,5,Stationery
2018-04-30 13:32:47,2018-05-07 19:22:37,7,4,Industry Commerce And Business
2018-05-28 16:15:22,2018-06-02 12:24:21,4,5,Housewares
2018-07-31 14:01:47,2018-08-13 23:08:45,13,5,Health Beauty
2018-04-15 17:27:03,2018-05-01 17:28:44,16,5,Stationery
2018-06-26 10:52:43,2018-07-04 16:08:47,8,5,Bed Bath Table
2018-06-27 10:15:36,2018-07-10 19:41:29,13,5,Furniture Decor
2018-06-27 10:15:36,2018-07-10 19:41:29,13,5,Furniture Decor
2018-08-08 13:33:11,2018-08-15 00:44:41,6,4,Bed Bath Table
2018-07-20 16:38:35,2018-08-03 18:43:46,14,1,Housewares
2018-07-14 18:23:39,2018-07-31 02:32:47,16,4,Computers Accessories
2018-06-08 09:11:49,2018-07-20 18:51:20,42,1,Health Beauty
2018-06-13 22:13:13,2018-06-23 00:51:11,9,5,Home Appliances
2018-04-24 23:00:56,2018-05-04 20:42:15,9,5,Watches Gifts
2018-05-07 12:39:10,2018-05-17 19:38:39,10,5,Watches Gifts
2018-08-14 15:45:12,2018-08-27 17:57:22,13,5,Sports Leisure
2018-07-30 12:48:54,2018-08-15 20:32:34,16,5,Baby
2018-07-16 18:21:13,2018-07-25 23:57:38,9,2,Toys
2018-07-20 17:46:35,2018-07-31 20:42:02,11,1,Bed Bath Table
2018-05-20 14:26:45,2018-06-02 12:27:35,12,5,Housewares
2018-07-07 08:46:56,2018-07-17 21:48:51,10,5,Pet Shop
2018-07-07 08:46:56,2018-07-17 21:48:51,10,5,Pet Shop
2018-08-25 11:00:52,2018-08-29 12:54:42,4,1,Health Beauty
2018-06-22 12:48:41,2018-07-05 19:54:39,13,1,Health Beauty
2018-08-07 11:56:01,2018-08-14 17:48:36,7,4,Sports Leisure
2018-08-13 13:33:06,2018-08-20 13:32:02,6,5,Health Beauty
2018-06-16 16:02:47,2018-06-22 23:03:29,6,5,Health Beauty
2018-05-25 23:05:27,2018-06-04 14:08:39,9,2,Housewares
2018-05-16 13:08:01,2018-05-21 23:33:05,5,5,Bed Bath Table
2018-04-27 01:10:50,2018-05-02 20:54:39,5,5,Furniture Decor
2018-04-30 21:19:21,2018-05-07 18:22:59,6,5,Toys
2018-06-28 21:05:58,2018-07-06 20:48:30,7,5,Housewares
2018-07-25 10:04:44,2018-07-27 17:15:45,2,5,Pet Shop
2018-06-11 11:17:23,2018-06-18 15:28:30,7,1,Health Beauty
2018-06-11 11:17:23,2018-06-18 15:28:30,7,1,Health Beauty
2018-07-20 16:35:57,2018-07-30 16:34:33,9,5,Sports Leisure
2018-07-04 07:14:25,2018-07-13 00:27:40,8,1,Housewares
2018-06-19 14:39:44,2018-06-26 20:06:23,7,5,Watches Gifts
2018-04-20 15:31:00,2018-05-02 23:32:20,12,5,Telephony
2018-08-06 02:58:06,2018-08-13 21:41:52,7,5,Garden Tools
2018-08-06 02:58:06,2018-08-13 21:41:52,7,5,Garden Tools
2018-07-22 20:33:06,2018-07-31 17:37:38,8,1,Electronics
2018-06-11 18:18:36,2018-06-20 15:45:20,8,5,Perfumery
2018-06-11 18:18:36,2018-06-20 15:45:20,8,5,Perfumery
2018-06-24 17:49:20,2018-07-02 19:41:59,8,5,Electronics
2018-05-14 12:37:33,2018-05-21 16:14:28,7,5,Baby
2018-04-18 11:06:48,2018-05-23 13:48:41,35,5,Housewares
2018-05-02 11:09:22,2018-05-18 15:49:00,16,5,Fashion Bags Accessories
2018-06-02 11:03:09,2018-06-14 19:08:51,12,1,Housewares
2018-06-02 11:03:09,2018-06-14 19:08:51,12,1,Housewares
2018-06-21 16:29:41,2018-06-28 13:47:43,6,5,Computers Accessories
2018-06-20 10:57:19,2018-06-27 13:38:39,7,5,Telephony
2018-07-30 14:00:47,2018-08-02 00:38:37,2,5,Health Beauty
2018-05-22 13:43:23,2018-06-06 20:11:26,15,1,Computers Accessories
2018-05-22 13:43:23,2018-06-06 20:11:26,15,1,Computers Accessories
2018-05-22 13:43:23,2018-06-06 20:11:26,15,1,Computers Accessories
2018-05-22 13:43:23,2018-06-06 20:11:26,15,1,Computers Accessories
2018-05-22 13:43:23,2018-06-06 20:11:26,15,1,Computers Accessories
2018-05-22 13:43:23,2018-06-06 20:11:26,15,1,Computers Accessories
2018-08-09 19:36:11,2018-08-14 22:22:47,5,5,Bed Bath Table
2018-06-08 08:26:57,2018-06-19 01:25:31,10,4,Computers Accessories
2018-03-25 16:19:04,2018-04-20 00:58:19,25,1,Auto
2018-07-14 18:14:12,2018-07-23 17:58:48,8,5,Bed Bath Table
2018-07-31 11:38:56,2018-08-06 14:43:33,6,5,Home Appliances
2018-04-19 22:27:41,2018-05-05 01:34:48,15,5,Sports Leisure
2018-08-11 23:17:37,2018-08-17 14:38:36,5,3,Bed Bath Table
2018-08-11 23:17:37,2018-08-17 14:38:36,5,3,Bed Bath Table
2018-06-29 19:37:28,2018-07-20 15:48:38,20,5,Pet Shop
2018-04-02 12:49:12,2018-04-27 18:36:42,25,4,Home Confort
2018-07-19 10:49:10,2018-07-26 12:46:54,7,5,Sports Leisure
2018-07-19 10:49:10,2018-07-26 12:46:54,7,5,Sports Leisure
2018-08-29 10:22:35,2018-08-30 16:03:19,1,5,Sports Leisure
2018-08-19 22:10:49,2018-08-23 03:14:47,3,5,Home Appliances
2018-05-15 11:33:28,2018-05-18 15:05:38,3,5,Computers Accessories
2018-05-11 18:25:34,2018-06-13 14:28:34,32,1,Watches Gifts
2018-06-11 11:03:55,2018-06-12 18:47:21,1,5,Computers Accessories
2018-07-20 01:00:51,2018-07-25 21:55:42,5,5,Garden Tools
2018-07-16 17:00:45,2018-07-24 20:16:52,8,5,Telephony
2018-03-30 15:47:50,2018-04-19 16:03:42,20,1,Bed Bath Table
2018-05-18 19:17:14,2018-05-23 17:32:00,4,4,Health Beauty
2018-07-12 16:56:22,2018-07-23 19:22:23,11,4,Luggage Accessories
2018-08-19 14:10:29,2018-08-21 15:56:41,2,5,Electronics
2018-08-13 12:43:23,2018-08-17 20:51:20,4,5,Watches Gifts
2018-06-13 18:06:38,2018-07-03 18:04:02,19,4,Health Beauty
2018-06-20 22:36:01,2018-06-22 21:53:44,1,4,Auto
2018-05-01 10:57:57,2018-05-09 19:12:43,8,4,Books General Interest
2018-06-22 19:21:40,2018-07-12 14:41:50,19,5,Garden Tools
2018-06-19 14:01:34,2018-06-29 21:08:28,10,5,Health Beauty
2018-06-12 22:21:34,2018-06-22 18:38:58,9,5,Perfumery
2018-07-10 20:36:54,2018-07-26 21:44:59,16,5,Furniture Decor
2018-07-16 16:23:02,2018-07-23 13:20:53,6,1,Bed Bath Table
2018-08-06 17:54:58,2018-08-13 19:44:37,7,5,Electronics
2018-05-10 12:31:24,2018-05-29 12:08:33,18,4,Office Furniture
2018-04-12 18:06:48,2018-04-24 18:59:40,12,5,Computers Accessories
2018-04-12 18:06:48,2018-04-24 18:59:40,12,5,Computers Accessories
2018-08-04 17:00:12,2018-08-20 13:54:34,15,5,Pet Shop
2018-06-19 18:38:34,2018-06-28 17:36:31,8,2,Watches Gifts
2018-05-05 19:24:27,2018-05-19 10:56:23,13,1,Bed Bath Table
2018-05-05 19:24:27,2018-05-19 10:56:23,13,1,Bed Bath Table
2018-05-13 15:27:19,2018-05-23 11:42:04,9,5,Toys
2018-07-10 16:08:55,2018-07-18 17:08:31,8,5,Housewares
2018-07-05 18:57:13,2018-07-11 16:57:16,5,5,Watches Gifts
2018-04-26 12:47:48,2018-05-14 17:52:36,18,5,Sports Leisure
2018-06-18 17:35:29,2018-07-05 19:47:26,17,5,Sports Leisure
2018-07-11 18:19:48,2018-07-24 16:11:44,12,5,Watches Gifts
2018-07-26 12:10:31,2018-08-02 19:09:41,7,1,Home Confort
2018-07-26 12:10:31,2018-08-02 19:09:41,7,1,Bed Bath Table
2018-08-28 11:16:37,2018-08-29 22:03:15,1,2,Bed Bath Table
2018-08-23 15:35:52,2018-08-30 13:34:42,6,5,Furniture Decor
2018-07-18 08:41:45,2018-07-28 13:51:19,10,5,Housewares
2018-05-15 22:28:10,2018-06-12 15:41:28,27,5,Watches Gifts
2018-07-18 09:45:43,2018-07-24 01:04:53,5,5,Stationery
2018-07-18 09:45:43,2018-07-24 01:04:53,5,5,Stationery
2018-05-02 00:13:29,2018-05-14 17:22:45,12,4,Watches Gifts
2018-06-23 10:23:25,2018-07-04 20:11:39,11,5,Computers Accessories
2018-05-18 20:11:25,2018-05-22 16:07:40,3,5,Drinks
2018-06-07 21:49:18,2018-06-15 13:57:38,7,4,Sports Leisure
2018-07-19 13:03:38,2018-07-27 17:49:09,8,1,Telephony
2018-06-13 09:39:17,2018-06-28 19:51:31,15,2,Auto
2018-06-13 09:39:17,2018-06-28 19:51:31,15,2,Auto
2018-06-13 09:39:17,2018-06-28 19:51:31,15,2,Auto
2018-07-27 11:53:43,2018-08-02 23:56:40,6,5,Telephony
2018-05-14 09:11:00,2018-05-22 20:22:10,8,4,Watches Gifts
2018-08-01 13:56:24,2018-08-08 21:58:34,7,5,Furniture Decor
2018-07-30 22:09:45,2018-08-01 23:55:45,2,4,Furniture Decor
2018-07-30 22:09:45,2018-08-01 23:55:45,2,4,Furniture Decor
2018-07-30 22:09:45,2018-08-01 23:55:45,2,4,Furniture Decor
2018-07-30 22:09:45,2018-08-01 23:55:45,2,4,Furniture Decor
2018-07-30 01:03:18,2018-08-01 15:06:32,2,4,Furniture Decor
2018-07-30 17:38:07,2018-08-15 20:56:34,16,1,Telephony
2018-07-23 09:31:16,2018-08-17 19:06:48,25,1,Health Beauty
2018-05-15 10:46:28,2018-05-21 18:08:31,6,5,Health Beauty
2018-07-04 20:34:57,2018-07-09 20:27:50,4,5,Health Beauty
2018-07-30 23:54:39,2018-08-04 17:38:46,4,3,Baby
2018-07-08 22:26:16,2018-07-12 19:58:28,3,5,Watches Gifts
2018-05-30 09:37:59,2018-06-07 18:08:38,8,5,Watches Gifts
2018-05-14 12:07:02,2018-05-22 15:03:38,8,4,Telephony
2018-04-09 18:09:53,2018-04-25 18:12:06,16,5,Computers Accessories
2018-04-22 16:27:11,2018-05-04 16:52:50,12,5,Health Beauty
2018-04-22 17:47:38,2018-04-26 15:42:10,3,5,Furniture Decor
2018-04-22 17:47:38,2018-04-26 15:42:10,3,5,Furniture Decor
2018-04-23 09:57:40,2018-04-28 13:56:40,5,5,Toys
2018-04-22 15:09:28,2018-05-02 15:12:30,10,5,Toys
2018-05-23 08:22:02,2018-05-28 21:17:36,5,5,Fashion Bags Accessories
2018-06-12 21:44:42,2018-06-26 21:34:32,13,5,Telephony
2018-07-25 10:50:41,2018-08-04 18:57:39,10,5,Home Construction
2018-04-27 07:43:53,2018-05-08 01:42:43,10,4,Perfumery
2018-04-24 22:42:01,2018-05-10 18:19:33,15,5,Furniture Decor
2018-08-03 14:48:36,2018-08-13 17:40:37,10,5,Sports Leisure
2018-07-21 11:54:16,2018-07-28 17:54:39,7,5,Watches Gifts
2018-04-18 06:38:16,2018-05-04 19:42:17,16,5,Toys
2018-07-16 22:56:49,2018-08-01 00:03:33,15,4,Sports Leisure
2018-08-15 22:30:47,2018-08-28 18:32:11,12,1,Health Beauty
2018-05-03 14:29:44,2018-05-09 17:49:01,6,5,Fashion Bags Accessories
2018-06-07 10:01:24,2018-06-18 18:08:40,11,2,Furniture Decor
2018-02-05 09:02:02,2018-02-16 21:59:02,11,4,Construction Tools Construction
2017-11-10 13:28:24,2017-11-23 19:03:23,13,5,Bed Bath Table
2018-05-07 18:56:36,2018-05-14 17:58:39,6,5,Home Construction
2018-05-07 18:56:36,2018-05-14 17:58:39,6,5,Home Construction
2018-05-07 18:56:36,2018-05-14 17:58:39,6,5,Home Construction
2018-05-07 18:56:36,2018-05-14 17:58:39,6,5,Home Construction
2018-05-07 18:56:36,2018-05-14 17:58:39,6,5,Home Construction
2018-08-04 16:55:24,2018-09-03 15:24:34,29,1,Bed Bath Table
2018-05-27 22:26:57,2018-06-11 17:12:32,14,4,Bed Bath Table
2018-05-27 22:26:57,2018-06-11 17:12:32,14,4,Bed Bath Table
2018-07-19 19:17:20,2018-07-30 16:54:44,10,5,Audio
2018-04-19 14:49:55,2018-04-25 22:14:36,6,5,Furniture Decor
2018-05-30 17:50:08,2018-06-27 00:54:22,27,1,Watches Gifts
2018-07-19 22:26:57,2018-07-30 14:31:52,10,3,Watches Gifts
2018-08-06 20:11:35,2018-08-16 20:25:36,10,5,Baby
2018-04-15 22:44:08,2018-05-03 00:51:29,17,1,Costruction Tools Tools
2018-04-02 09:28:24,2018-05-03 15:11:54,31,1,Watches Gifts
2018-05-13 16:39:19,2018-05-17 13:07:38,3,5,Stationery
2018-08-08 13:03:35,2018-08-10 20:07:25,2,5,Pet Shop
2018-08-08 13:03:35,2018-08-10 20:07:25,2,5,Pet Shop
2018-07-30 16:12:47,2018-08-07 00:52:39,7,5,Bed Bath Table
2018-04-24 21:50:03,2018-05-08 16:12:20,13,5,Health Beauty
2018-07-23 14:20:59,2018-07-26 12:28:51,2,3,Housewares
2018-07-23 14:20:59,2018-07-26 12:28:51,2,3,Housewares
2018-07-23 14:20:59,2018-07-26 12:28:51,2,3,Housewares
2018-07-07 19:11:56,2018-07-27 21:20:43,20,4,Watches Gifts
2018-08-13 16:34:43,2018-08-21 14:10:53,7,5,Furniture Decor
2018-08-11 16:30:15,2018-08-14 21:54:47,3,4,Cool Stuff
2018-07-11 01:56:33,2018-07-13 01:27:40,1,5,Watches Gifts
2018-06-06 12:17:10,2018-06-27 13:21:33,21,1,Health Beauty
2018-08-17 15:55:36,2018-08-28 20:29:32,11,5,Health Beauty
2018-08-17 15:55:36,2018-08-28 20:29:32,11,5,Health Beauty
